timestamp;device;l1_n_v;l2_n_v;l3_n_v;l1_l2_v;l2_l3_v;l3_l1_v;l1_a;l2_a;l3_a;pot_aparente_va;pot_activa_w;pot_reactiva_var;freq_hz;fp_total;energ_activa_wh;energ_reactiva_varh;energ_aparente_vah
2026-01-01 04:45:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;60.99;60.36;60.99;55828.04;31392.67;46165.69;60.1;0.56;345416.71;507965.74;614281.61
2026-01-01 05:00:00;PAC3200-1;251.49;251.49;251.49;435.6;435.6;435.6;0;0;0;0;0;0;60.1;0;376809.37;554131.43;670109.65
2026-01-01 05:15:00;PAC3200-1;251.49;251.49;251.49;435.6;435.6;435.6;0;0;0;0;0;0;60.1;0;376809.37;554131.43;670109.65
2026-01-01 05:30:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;0;0;0;0;0;0;60.1;0;376809.37;554131.43;670109.65
2026-01-01 05:45:00;PAC3200-1;251.49;251.49;254.03;435.6;435.6;440;0;0;0;0;0;0;60.1;0;376809.37;554131.43;670109.65
2026-01-01 06:00:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;65.3;68.05;65.99;61030.59;34318.11;50467.81;60.1;0.56;376809.37;554131.43;670109.65
2026-01-01 06:15:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;69.49;68.06;68.77;63171.78;35522.13;52238.42;60.1;0.56;411127.48;604599.24;731140.24
2026-01-01 06:30:00;PAC3200-1;254.03;254.03;254.03;440;440;440;65.95;66.63;65.28;60783.76;34179.32;50263.7;60.1;0.56;446649.61;656837.66;794312.02
2026-01-01 06:45:00;PAC3200-1;251.49;251.49;254.03;435.6;435.6;440;57.31;57.31;55;51754.91;29102.3;42797.5;60.1;0.56;480828.93;707101.36;855095.78
2026-01-01 07:00:00;PAC3200-1;251.49;251.49;254.03;435.6;435.6;440;63.76;63.76;63.76;58366.34;32819.98;48264.67;60.1;0.56;509931.23;749898.86;906850.68
2026-01-01 07:15:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;55.57;55;57.31;51404.56;28905.3;42507.79;60.1;0.56;542751.21;798163.54;965217.02
2026-01-01 07:30:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;68.08;66.69;66.69;61685.12;34686.16;51009.06;60.1;0.56;571656.51;840671.33;1016621.59
2026-01-01 07:45:00;PAC3200-1;251.49;251.49;251.49;435.6;435.6;435.6;51.94;52.48;51.94;47555.71;26741.05;39325.08;60.1;0.56;606342.66;891680.39;1078306.7
2026-01-01 08:00:00;PAC3200-1;254.03;251.49;251.49;440;435.6;435.6;68.05;66.68;65.3;61045.37;34326.42;50480.03;60.1;0.56;633083.72;931005.47;1125862.41
2026-01-01 08:15:00;PAC3200-1;251.49;251.49;254.03;435.6;435.6;440;63.04;61.77;61.13;56739.58;31905.23;46919.46;60.1;0.56;667410.14;981485.5;1186907.78
2026-01-01 08:30:00;PAC3200-1;254.03;254.03;254.03;440;440;440;63.94;66.63;66.63;60577.01;34063.06;50092.73;60.1;0.56;699315.37;1028404.96;1243647.36
2026-01-01 08:45:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;63.04;60.5;62.41;56931.29;32013.04;47077.99;60.1;0.56;733378.43;1078497.69;1304224.36
2026-01-01 09:00:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;66.69;68.78;67.39;62109.81;34924.97;51360.25;60.1;0.56;765391.47;1125575.68;1361155.65
2026-01-01 09:15:00;PAC3200-1;254.03;254.03;254.03;440;440;440;63.94;63.94;66.63;59750.02;33598.03;49408.87;60.1;0.56;800316.43;1176935.93;1423265.46
2026-01-01 09:30:00;PAC3200-1;251.49;251.49;251.49;435.6;435.6;435.6;50.54;51.58;50.54;46426.47;26106.07;38391.28;60.1;0.56;833914.47;1226344.81;1483015.48
2026-01-01 09:45:00;PAC3200-1;251.49;251.49;251.49;435.6;435.6;435.6;54.31;56.6;55.45;50596.62;28450.99;41839.69;60.1;0.56;860020.54;1264736.09;1529441.95
2026-01-01 10:00:00;PAC3200-1;254.03;251.49;251.49;440;435.6;435.6;50.35;50.35;49.32;45783.3;25744.41;37859.42;60.1;0.56;888471.52;1306575.77;1580038.57
2026-01-01 10:15:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;52.24;52.79;53.34;48491.59;27267.31;40098.98;60.1;0.56;914215.93;1344435.19;1625821.87
2026-01-01 10:30:00;PAC3200-1;251.49;251.49;251.49;435.6;435.6;435.6;64.48;63.83;62.52;58037.54;32635.09;47992.78;60.1;0.56;941483.24;1384534.17;1674313.46
2026-01-01 10:45:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;60.28;59.66;59.05;54802.3;30815.88;45317.48;60.1;0.56;974118.33;1432526.96;1732351.01
2026-01-01 11:00:00;PAC3200-1;251.49;254.03;251.49;435.6;440;435.6;67.37;68.05;68.05;62090.66;34914.2;51344.42;60.1;0.56;1004934.22;1477844.44;1787153.31
2026-01-01 11:15:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;49.13;48.12;49.64;44972.55;25288.52;37188.99;60.1;0.56;1039848.42;1529188.85;1849243.97
2026-01-01 11:30:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;60.17;60.17;59.56;55083.63;30974.08;45550.12;60.1;0.56;1065136.93;1566377.84;1894216.52
2026-01-01 11:45:00;PAC3200-1;251.49;251.49;251.49;435.6;435.6;435.6;59.46;57.06;57.06;52789.01;29683.79;43652.63;60.1;0.56;1096111.01;1611927.96;1949300.16
2026-01-01 12:00:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;65.28;65.28;63.94;59549.47;33485.27;49243.04;60.1;0.56;1125794.8;1655580.59;2002089.17
2026-01-01 12:15:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;51.56;52.64;53.73;48356.83;27191.53;39987.54;60.1;0.56;1159280.07;1704823.63;2061638.64
2026-01-01 12:30:00;PAC3200-1;254.03;251.49;251.49;440;435.6;435.6;55.57;56.15;55.57;51052.44;28707.3;42216.62;60.1;0.56;1186471.6;1744811.17;2109995.47
2026-01-01 12:45:00;PAC3200-1;254.03;251.49;251.49;440;435.6;435.6;58.96;57.74;57.74;53233.26;29933.59;44019.99;60.1;0.56;1215178.9;1787027.79;2161047.91
2026-01-01 13:00:00;PAC3200-1;254.03;251.49;251.49;440;435.6;435.6;50.35;49.84;50.87;46095.82;25920.14;38117.86;60.1;0.56;1245112.49;1831047.78;2214281.17
2026-01-01 13:15:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;69.49;68.07;68.07;62963.75;35405.15;52066.39;60.1;0.56;1271032.63;1869165.64;2260376.99
2026-01-01 13:30:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;52.64;52.64;53.73;48686.93;27377.15;40260.52;60.1;0.56;1306437.78;1921232.03;2323340.74
2026-01-01 13:45:00;PAC3200-1;251.49;251.49;251.49;435.6;435.6;435.6;68.05;67.37;65.99;61254.43;34443.98;50652.91;60.1;0.56;1333814.93;1961492.55;2372027.67
2026-01-01 14:00:00;PAC3200-1;251.49;251.49;254.03;435.6;435.6;440;63.87;63.22;63.87;58274.55;32768.37;48188.77;60.1;0.56;1368258.91;2012145.46;2433282.1
2026-01-01 14:15:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;48.81;49.84;49.84;45466.04;25566.01;37597.07;60.1;0.56;1401027.27;2060334.23;2491556.65
2026-01-01 14:30:00;PAC3200-1;251.49;254.03;251.49;435.6;440;435.6;52.79;53.89;52.24;48498.35;27271.11;40104.57;60.1;0.56;1426593.28;2097931.3;2537022.69
2026-01-01 14:45:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;58.26;57.66;59.46;53698.62;30195.27;44404.81;60.1;0.56;1453864.39;2138035.87;2585521.04
2026-01-01 15:00:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;58.86;59.46;58.86;54246.61;30503.41;44857.96;60.1;0.56;1484059.66;2182440.68;2639219.66
2026-01-01 15:15:00;PAC3200-1;251.49;254.03;251.49;435.6;440;435.6;63.04;63.04;60.5;56939.12;32017.44;47084.46;60.1;0.56;1514563.07;2227298.64;2693466.27
2026-01-01 15:30:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;53.18;53.18;53.73;49017.04;27562.77;40533.49;60.1;0.56;1546580.51;2274383.1;2750405.38
2026-01-01 15:45:00;PAC3200-1;254.03;251.49;251.49;440;435.6;435.6;59.66;60.28;60.89;55182.11;31029.46;45631.55;60.1;0.56;1574143.28;2314916.59;2799422.42
2026-01-01 16:00:00;PAC3200-1;254.03;251.49;251.49;440;435.6;435.6;65.24;64.57;65.9;59723.61;33583.18;49387.03;60.1;0.56;1605172.74;2360548.14;2854604.53
2026-01-01 16:15:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;48.81;48.81;48.81;44834.68;25210.99;37074.98;60.1;0.56;1638755.92;2409935.18;2914328.14
2026-01-01 16:30:00;PAC3200-1;254.03;251.49;251.49;440;435.6;435.6;54.61;53.49;54.61;49650.55;27919;41057.36;60.1;0.56;1663966.91;2447010.16;2959162.82
2026-01-01 16:45:00;PAC3200-1;251.49;251.49;251.49;435.6;435.6;435.6;51.41;51.41;50.87;46741.4;26283.16;38651.7;60.1;0.56;1691885.91;2488067.52;3008813.37
2026-01-01 17:00:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;51.76;50.71;50.18;46740.29;26282.53;38650.79;60.1;0.56;1718169.07;2526719.22;3055554.77
2026-01-01 17:15:00;PAC3200-1;251.49;251.49;254.03;435.6;435.6;440;66;68.08;68.78;61904.93;34809.76;51190.83;60.1;0.56;1744451.6;2565370;3102295.06
2026-01-01 17:30:00;PAC3200-1;251.49;251.49;251.49;435.6;435.6;435.6;67.37;67.37;65.99;61045.37;34326.42;50480.03;60.1;0.56;1779261.37;2616560.83;3164199.99
2026-01-01 17:45:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;66.66;67.34;65.3;61020.3;34312.33;50459.31;60.1;0.56;1813587.79;2667040.86;3225245.36
2026-01-01 18:00:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;63.24;65.9;63.24;58899.45;33119.75;48705.52;60.1;0.56;1847900.12;2717500.17;3286265.66
2026-01-01 18:15:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;55.57;57.31;55;51402.78;28904.3;42506.32;60.1;0.56;1881019.87;2766205.69;3345165.12
2026-01-01 18:30:00;PAC3200-1;251.49;254.03;251.49;435.6;440;435.6;66.69;68.78;68.78;62327.49;35047.37;51540.25;60.1;0.56;1909924.17;2808712.01;3396567.9
2026-01-01 18:45:00;PAC3200-1;254.03;254.03;254.03;440;440;440;67.34;66.66;65.98;61434.04;34544.98;50801.44;60.1;0.56;1944971.54;2860252.27;3458895.39
2026-01-01 19:00:00;PAC3200-1;254.03;251.49;251.49;440;435.6;435.6;65.24;65.9;65.9;60128.53;33810.87;49721.87;60.1;0.56;1979516.52;2911053.7;3520329.43
2026-01-01 19:15:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;51.56;52.64;52.64;48023.39;27004.04;39711.82;60.1;0.56;2013327.39;2960775.58;3580457.96
2026-01-01 19:30:00;PAC3200-1;254.03;254.03;254.03;440;440;440;58.96;58.35;58.35;53961.46;30343.07;44622.16;60.1;0.56;2040331.43;3000487.39;3628481.35
2026-01-01 19:45:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;67.39;66.69;66.69;61469.57;34564.95;50830.81;60.1;0.56;2070674.5;3045109.55;3682442.81
2026-01-01 20:00:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;51.56;53.73;52.1;48188.44;27096.85;39848.3;60.1;0.56;2105239.45;3095940.37;3743912.38
2026-01-01 20:15:00;PAC3200-1;251.49;251.49;254.03;435.6;435.6;440;52.29;51.76;52.29;47710.63;26828.17;39453.19;60.1;0.56;2132336.3;3135788.67;3792100.82
2026-01-01 20:30:00;PAC3200-1;254.03;254.03;254.03;440;440;440;57.66;58.26;57.06;53137.72;29879.88;43940.99;60.1;0.56;2159164.46;3175241.86;3839811.46
2026-01-01 20:45:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;55.88;54.18;55.88;50803.61;28567.38;42010.85;60.1;0.56;2189044.34;3219182.85;3892949.18
2026-01-01 21:00:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;55.16;53.49;53.49;49647.13;27917.08;41054.53;60.1;0.56;2217611.72;3261193.7;3943752.79
2026-01-01 21:15:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;50.71;50.18;51.76;46735.42;26279.8;38646.76;60.1;0.56;2245528.8;3302248.23;3993399.92
2026-01-01 21:30:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;65.19;64.53;63.22;59071.59;33216.55;48847.86;60.1;0.56;2271808.59;3340894.99;4040135.35
2026-01-01 21:45:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;65.3;67.34;65.98;60813.43;34196;50288.24;60.1;0.56;2305025.14;3389742.85;4099206.93
2026-01-01 22:00:00;PAC3200-1;251.49;254.03;251.49;435.6;440;435.6;66.68;67.38;66.68;61259.24;34446.69;50656.89;60.1;0.56;2339221.14;3440031.09;4160020.37
2026-01-01 22:15:00;PAC3200-1;254.03;254.03;254.03;440;440;440;68.74;68.74;71.64;64242.37;36124.13;53123.72;60.1;0.56;2373667.83;3490687.98;4221279.61
2026-01-01 22:30:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;60.89;59.05;59.05;54806.08;30818.01;45320.6;60.1;0.56;2409791.95;3543811.7;4285521.98
2026-01-01 22:45:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;53.18;52.64;52.64;48518.55;27282.47;40121.27;60.1;0.56;2440609.96;3589132.3;4340328.06
2026-01-01 23:00:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;49.32;49.32;49.84;45464.46;25565.12;37595.77;60.1;0.56;2467892.43;3629253.57;4388846.61
2026-01-01 23:15:00;PAC3200-1;254.03;254.03;254.03;440;440;440;67.38;68.79;66.68;62315.81;35040.8;51530.59;60.1;0.56;2493457.55;3666849.34;4434311.07
2026-01-01 23:30:00;PAC3200-1;254.03;254.03;254.03;440;440;440;49.5;51.06;51.58;46735.37;26279.77;38646.72;60.1;0.56;2528498.35;3718379.93;4496626.88
2026-01-01 23:45:00;PAC3200-1;251.49;254.03;251.49;435.6;440;435.6;63.91;65.9;64.57;59320.73;33356.64;49053.89;60.1;0.56;2554778.12;3757026.65;4543362.25
2026-01-02 00:00:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;60.43;61.06;60.43;55702.37;31322;46061.77;60.1;0.56;2588134.77;3806080.54;4602682.98
2026-01-02 00:15:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;71.64;70.91;70.91;65356.05;36750.36;54044.65;60.1;0.56;2619456.77;3852142.3;4658385.35
2026-01-02 00:30:00;PAC3200-1;251.49;254.03;251.49;435.6;440;435.6;53.18;53.73;52.1;48525.22;27286.22;40126.79;60.1;0.56;2656207.13;3906186.95;4723741.4
2026-01-02 00:45:00;PAC3200-1;254.03;251.49;251.49;440;435.6;435.6;54.05;55.16;53.49;49648.84;27918.04;41055.94;60.1;0.56;2683493.34;3946313.74;4772266.62
2026-01-02 01:00:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;70.2;67.36;69.49;63401.6;35651.36;52428.46;60.1;0.56;2711411.39;3987369.68;4821915.46
2026-01-02 01:15:00;PAC3200-1;254.03;251.49;251.49;440;435.6;435.6;59.74;60.99;61.61;55636.87;31285.17;46007.6;60.1;0.56;2747062.74;4039798.15;4885317.06
2026-01-02 01:30:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;61.69;61.06;62.32;56663.49;31862.45;46856.54;60.1;0.56;2778347.91;4085805.75;4940953.93
2026-01-02 01:45:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;56.97;58.15;58.75;53231.71;29932.72;44018.71;60.1;0.56;2810210.36;4132662.29;4997617.42
2026-01-02 02:00:00;PAC3200-1;251.49;251.49;251.49;435.6;435.6;435.6;69.49;68.77;68.06;62749.23;35284.52;51889;60.1;0.56;2840143.08;4176681;5050849.13
2026-01-02 02:15:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;56.97;56.97;58.75;52867.12;29727.71;43717.22;60.1;0.56;2875427.6;4228570;5113598.36
2026-01-02 02:30:00;PAC3200-1;251.49;251.49;254.03;435.6;435.6;440;64.53;64.53;65.19;59279.95;33333.71;49020.16;60.1;0.56;2905155.31;4272287.23;5166465.48
2026-01-02 02:45:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;51.41;52.48;53.01;48042.65;27014.86;39727.74;60.1;0.56;2938489.02;4321307.39;5225745.43
2026-01-02 03:00:00;PAC3200-1;251.49;254.03;251.49;435.6;440;435.6;53.01;50.87;52.48;47711.99;26828.93;39454.31;60.1;0.56;2965503.89;4361035.13;5273788.08
2026-01-02 03:15:00;PAC3200-1;254.03;254.03;254.03;440;440;440;63.83;63.83;62.52;58423.7;32852.23;48312.11;60.1;0.56;2992332.82;4400489.44;5321500.07
2026-01-02 03:30:00;PAC3200-1;251.49;254.03;251.49;435.6;440;435.6;52.48;50.87;53.01;47711.99;26828.93;39454.31;60.1;0.56;3025185.05;4448801.55;5379923.77
2026-01-02 03:45:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;57.74;60.17;59.56;54338.63;30555.16;44934.05;60.1;0.56;3052013.98;4488255.85;5427635.76
2026-01-02 04:00:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;67.34;65.3;65.98;60809.25;34193.65;50284.78;60.1;0.56;3082569.14;4533189.91;5481974.39
2026-01-02 04:15:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;55.88;54.75;53.62;50286.92;28276.84;41583.59;60.1;0.56;3116762.79;4583474.69;5542783.64
2026-01-02 04:30:00;PAC3200-1;251.49;254.03;251.49;435.6;440;435.6;49.84;49.84;50.35;45781.72;25743.52;37858.12;60.1;0.56;3145039.63;4625058.28;5593070.57
2026-01-02 04:45:00;PAC3200-1;254.03;254.03;254.03;440;440;440;56.27;56.27;56.85;52034.9;29259.74;43029.04;60.1;0.56;3170783.15;4662916.4;5638852.29
2026-01-02 05:00:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;57.31;56.73;55;51753.13;29101.3;42796.03;60.1;0.56;3200042.89;4705945.43;5690887.19
2026-01-02 05:15:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;61.77;61.77;62.41;56933.25;32014.14;47079.61;60.1;0.56;3229144.2;4748741.47;5742640.31
2026-01-02 05:30:00;PAC3200-1;254.03;254.03;254.03;440;440;440;58.35;60.17;57.74;54148.18;30448.06;44776.56;60.1;0.56;3261158.33;4795821.08;5799573.56
2026-01-02 05:45:00;PAC3200-1;251.49;251.49;251.49;435.6;435.6;435.6;58.75;58.75;57.56;53239;29936.82;44024.74;60.1;0.56;3291606.39;4840597.64;5853721.74
2026-01-02 06:00:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;64.61;66.63;64.61;59958.83;33715.45;49581.55;60.1;0.56;3321543.22;4884622.38;5906960.74
2026-01-02 06:15:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;61.13;61.77;61.13;56346.37;31684.13;46594.3;60.1;0.56;3355258.67;4934203.93;5966919.57
2026-01-02 06:30:00;PAC3200-1;254.03;254.03;254.03;440;440;440;65.99;68.05;67.37;61873.16;34791.9;51164.55;60.1;0.56;3386942.8;4980798.23;6023265.94
2026-01-02 06:45:00;PAC3200-1;254.03;254.03;254.03;440;440;440;52.48;51.41;53.01;48200.58;27103.67;39858.33;60.1;0.56;3421734.69;5031962.79;6085139.09
2026-01-02 07:00:00;PAC3200-1;251.49;254.03;251.49;435.6;440;435.6;54.31;56.03;56.03;50768.74;28547.77;41982.01;60.1;0.56;3448838.36;5071821.12;6133339.67
2026-01-02 07:15:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;54.88;54.88;56.03;50763.47;28544.81;41977.66;60.1;0.56;3477386.13;5113803.13;6184108.41
2026-01-02 07:30:00;PAC3200-1;251.49;251.49;254.03;435.6;435.6;440;54.75;53.62;54.18;49602.05;27891.73;41017.25;60.1;0.56;3505930.94;5155780.79;6234871.88
2026-01-02 07:45:00;PAC3200-1;251.49;251.49;254.03;435.6;435.6;440;52.64;53.73;52.64;48521.88;27284.34;40124.03;60.1;0.56;3533822.67;5196798.04;6284473.93
2026-01-02 08:00:00;PAC3200-1;251.49;254.03;251.49;435.6;440;435.6;68.05;65.3;68.05;61455.04;34556.78;50818.8;60.1;0.56;3561107.01;5236922.07;6332995.81
2026-01-02 08:15:00;PAC3200-1;251.49;251.49;254.03;435.6;435.6;440;58.75;56.37;58.75;53058.53;29835.34;43875.5;60.1;0.56;3595663.79;5287740.87;6394450.85
2026-01-02 08:30:00;PAC3200-1;251.49;254.03;251.49;435.6;440;435.6;64.62;67.34;64.62;59992.22;33734.23;49609.16;60.1;0.56;3625499.14;5331616.38;6447509.38
2026-01-02 08:45:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;52.29;51.24;51.24;47386.1;26645.68;39184.83;60.1;0.56;3659233.36;5381225.54;6507501.6
2026-01-02 09:00:00;PAC3200-1;251.49;254.03;254.03;435.6;440;440;53.34;54.44;54.44;49670.73;27930.35;41074.04;60.1;0.56;3685879.05;5420410.36;6554887.71
2026-01-02 09:15:00;PAC3200-1;251.49;254.03;251.49;435.6;440;435.6;57.56;58.75;56.37;52697.59;29632.38;43577.03;60.1;0.56;3713809.39;5461484.4;6604558.43
2026-01-02 09:30:00;PAC3200-1;251.49;251.49;254.03;435.6;435.6;440;58.75;56.37;56.37;52329.35;29425.32;43272.53;60.1;0.56;3743441.77;5505061.43;6657256.02
2026-01-02 09:45:00;PAC3200-1;251.49;254.03;251.49;435.6;440;435.6;48.81;49.32;50.35;45311.35;25479.03;37469.16;60.1;0.56;3772867.09;5548333.96;6709585.37
2026-01-02 10:00:00;PAC3200-1;254.03;254.03;254.03;440;440;440;51.58;51.58;51.06;47375.58;26639.77;39176.13;60.1;0.56;3798346.12;5585803.12;6754896.72
2026-01-02 10:15:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;53.62;55.31;55.31;50285.19;28275.87;41582.16;60.1;0.56;3824985.89;5624979.25;6802272.31
2026-01-02 10:30:00;PAC3200-1;254.03;251.49;251.49;440;435.6;435.6;59.66;60.89;60.89;55369.18;31134.65;45786.25;60.1;0.56;3853261.75;5666561.4;6852557.5
2026-01-02 10:45:00;PAC3200-1;254.03;251.49;251.49;440;435.6;435.6;63.11;62.47;62.47;57385.06;32268.19;47453.23;60.1;0.56;3884396.4;5712347.65;6907926.68
2026-01-02 11:00:00;PAC3200-1;251.49;251.49;251.49;435.6;435.6;435.6;69.47;70.91;71.64;64480.22;36257.87;53320.4;60.1;0.56;3916664.6;5759800.88;6965311.74
2026-01-02 11:15:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;59.66;58.43;58.43;54052.13;30394.05;44697.14;60.1;0.56;3952922.47;5813121.28;7029791.96
2026-01-02 11:30:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;69.47;70.19;70.91;64469.11;36251.62;53311.21;60.1;0.56;3983316.52;5857818.42;7083844.09
2026-01-02 11:45:00;PAC3200-1;254.03;254.03;254.03;440;440;440;61.77;63.04;61.77;57318.63;32230.84;47398.3;60.1;0.56;4019568.15;5911129.63;7148313.2
2026-01-02 12:00:00;PAC3200-1;254.03;254.03;254.03;440;440;440;55.31;54.18;55.31;50628.49;28468.91;41866.04;60.1;0.56;4051798.99;5958527.93;7205631.83
2026-01-02 12:15:00;PAC3200-1;254.03;254.03;251.49;440;440;435.6;53.18;52.64;52.1;48355.16;27190.59;39986.17;60.1;0.56;4080267.9;6000393.97;7256260.32
2026-01-02 12:30:00;PAC3200-1;254.03;251.49;254.03;440;435.6;440;56.37;58.75;58.75;53231.71;29932.72;44018.71;60.1;0.56;4107458.49;6040380.13;7304615.49
2026-01-02 12:45:00;PAC3200-1;251.49;251.49;251.49;435.6;435.6;435.6;67.38;68.79;68.08;62119.59;34930.47;51368.33;60.1;0.56;4137391.21;6084398.84;7357847.2
