timestamp;device;l1_n_v;l2_n_v;l3_n_v;l1_l2_v;l2_l3_v;l3_l1_v;l1_a;l2_a;l3_a;pot_aparente_va;pot_activa_w;pot_reactiva_var;freq_hz;fp_total;energ_activa_wh;energ_reactiva_varh;energ_aparente_vah
2026-01-01 02:30:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;119.6;122.07;119.6;110607.85;62195.9;91464.56;60.1;0.56;151710243.86;1044476.26;1263082.34
2026-01-01 02:45:00;PAC3200-2;254.03;254.03;254.03;440;440;440;146.72;148.25;146.72;135684.92;76296.99;112201.46;60.1;0.56;151772439.76;1135940.82;1373690.19
2026-01-01 03:00:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;120.04;118.79;118.79;108761.54;61157.7;89937.8;60.1;0.56;151848736.75;1248142.28;1509375.11
2026-01-01 03:15:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;144.67;140.24;146.14;131975.46;74211.12;109134;60.1;0.56;151909894.45;1338080.08;1618136.65
2026-01-01 03:30:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;121.71;125.51;120.44;112202.9;63092.81;92783.55;60.1;0.56;151984105.58;1447214.08;1750112.1
2026-01-01 03:45:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;156.57;153.38;158.17;142842.73;80321.9;118120.44;60.1;0.56;152047198.39;1539997.63;1862315
2026-01-01 04:00:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;116.71;117.92;115.49;106482.74;59876.31;88053.4;60.1;0.56;152127520.29;1658118.07;2005157.73
2026-01-01 04:15:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;128.03;125.39;128.03;116797.63;65676.48;96583.06;60.1;0.56;152187396.6;1746171.47;2111640.47
2026-01-01 04:30:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;146.56;145.05;146.56;133703.82;75183;110563.23;60.1;0.56;152253073.08;1842754.53;2228438.11
2026-01-01 04:45:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;125.04;123.74;128.95;115257.91;64810.68;95309.82;60.1;0.56;152328256.08;1953317.76;2362141.93
2026-01-01 05:00:00;PAC3200-2;251.49;251.49;254.03;435.6;435.6;440;128.69;131.4;128.69;118632.3;66708.13;98100.19;60.1;0.56;152393066.76;2048627.58;2477399.84
2026-01-01 05:15:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;153.38;151.78;154.98;140884.36;79220.69;116501.01;60.1;0.56;152459774.89;2146727.78;2596032.14
2026-01-01 05:30:00;PAC3200-2;254.03;254.03;251.49;440;440;435.6;122.08;125.94;123.37;113714.24;63942.66;94033.32;60.1;0.56;152538995.58;2263228.79;2736916.51
2026-01-01 05:45:00;PAC3200-2;254.03;251.49;251.49;440;435.6;435.6;132.75;134.11;130.04;121116.64;68105.1;100154.56;60.1;0.56;152602938.24;2357262.11;2850630.75
2026-01-01 06:00:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;133.08;135.83;133.08;123077.02;69207.44;101775.65;60.1;0.56;152671043.34;2457416.67;2971747.39
2026-01-01 06:15:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;132.38;127.03;128.37;118739.3;66768.3;98188.67;60.1;0.56;152740250.78;2559192.32;3094824.41
2026-01-01 06:30:00;PAC3200-2;254.03;251.49;251.49;440;435.6;435.6;139.26;135.04;135.04;124923.65;70245.82;103302.68;60.1;0.56;152807019.08;2657381;3213563.71
2026-01-01 06:45:00;PAC3200-2;251.49;251.49;254.03;435.6;435.6;440;146.36;144.87;147.86;133994.69;75346.55;110803.76;60.1;0.56;152877264.9;2760683.68;3338487.36
2026-01-01 07:00:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;131.98;137.54;136.15;123800.95;69614.52;102374.29;60.1;0.56;152952611.45;2871487.43;3472482.05
2026-01-01 07:15:00;PAC3200-2;254.03;251.49;251.49;440;435.6;435.6;138.59;141.5;142.96;129088.86;72587.96;106747;60.1;0.56;153022225.97;2973861.72;3596283
2026-01-01 07:30:00;PAC3200-2;251.49;251.49;254.03;435.6;435.6;440;138.14;135.29;140.99;126468.88;71114.72;104580.47;60.1;0.56;153094813.93;3080608.72;3725371.86
2026-01-01 07:45:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;135.83;130.34;134.46;121842.08;68513.02;100754.44;60.1;0.56;153165928.65;3185189.19;3851840.74
2026-01-01 08:00:00;PAC3200-2;254.03;254.03;254.03;440;440;440;128.03;125.39;126.71;116777.36;65665.08;96566.29;60.1;0.56;153234441.67;3285943.63;3973682.82
2026-01-01 08:15:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;124.24;120.44;120.44;111786.16;62858.48;92438.94;60.1;0.56;153300106.75;3382509.93;4090460.18
2026-01-01 08:30:00;PAC3200-2;254.03;251.49;251.49;440;435.6;435.6;137.54;134.76;133.37;123800.95;69614.52;102374.29;60.1;0.56;153362965.23;3474948.87;4202246.34
2026-01-01 08:45:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;121.29;121.29;118.79;110639.91;62213.93;91491.08;60.1;0.56;153432579.75;3577323.16;4326047.3
2026-01-01 09:00:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;120.44;120.44;122.98;110660.59;62225.56;91508.17;60.1;0.56;153494793.68;3668814.23;4436687.21
2026-01-01 09:15:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;121.71;125.51;124.24;113729.63;63951.31;94046.04;60.1;0.56;153557019.24;3760322.41;4547347.8
2026-01-01 09:30:00;PAC3200-2;254.03;254.03;251.49;440;440;435.6;115.49;115.49;117.92;106822.6;60067.42;88334.44;60.1;0.56;153620970.55;3854368.45;4661077.42
2026-01-01 09:45:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;125.94;122.08;122.08;113311.56;63716.23;93700.33;60.1;0.56;153681037.96;3942702.89;4767900.02
2026-01-01 10:00:00;PAC3200-2;254.03;254.03;251.49;440;440;435.6;149.77;145.19;146.72;135234.21;76043.55;111828.75;60.1;0.56;153744754.19;4036403.22;4881211.58
2026-01-01 10:15:00;PAC3200-2;251.49;251.49;254.03;435.6;435.6;440;156.57;156.57;158.17;143829.27;80876.64;118936.24;60.1;0.56;153820797.74;4148231.97;5016445.79
2026-01-01 10:30:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;158.17;154.98;156.57;143824.36;80873.88;118932.18;60.1;0.56;153901674.38;4267168.21;5160275.06
2026-01-01 10:45:00;PAC3200-2;254.03;254.03;254.03;440;440;440;153.01;148.38;153.01;139594.91;78495.62;115434.73;60.1;0.56;153982548.26;4386100.38;5304099.42
2026-01-01 11:00:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;119.6;119.6;117.14;109100.3;61348.19;90217.93;60.1;0.56;154061043.88;4501535.11;5443694.33
2026-01-01 11:15:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;145.19;151.3;151.3;136652.09;76840.84;113001.23;60.1;0.56;154122392.07;4591753.04;5552794.63
2026-01-01 11:30:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;164.99;170.2;164.99;152116.96;85536.89;125789.54;60.1;0.56;154199232.91;4704754.27;5689446.72
2026-01-01 11:45:00;PAC3200-2;254.03;251.49;251.49;440;435.6;435.6;163.38;166.79;163.38;150605.95;84687.24;124540.05;60.1;0.56;154284769.79;4830543.82;5841563.67
2026-01-01 12:00:00;PAC3200-2;251.49;251.49;254.03;435.6;435.6;440;138.37;141.26;139.82;127996.37;71973.64;105843.59;60.1;0.56;154369457.03;4955083.87;5992169.63
2026-01-01 12:15:00;PAC3200-2;254.03;254.03;254.03;440;440;440;142.96;144.42;142.96;132203.49;74339.35;109322.57;60.1;0.56;154441430.67;5060927.46;6120166
2026-01-01 12:30:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;156.57;156.57;153.38;142366.63;80054.18;117726.74;60.1;0.56;154515770.02;5170250.03;6252369.48
2026-01-01 12:45:00;PAC3200-2;254.03;251.49;251.49;440;435.6;435.6;150.05;153.17;148.49;137838.94;77508.22;113982.67;60.1;0.56;154595824.2;5287976.77;6394736.12
2026-01-01 13:00:00;PAC3200-2;251.49;251.49;254.03;435.6;435.6;440;166.77;166.77;168.49;153202.07;86147.06;126686.86;60.1;0.56;154673332.42;5401959.44;6532575.06
2026-01-01 13:15:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;138.59;138.59;138.59;126444.79;71101.17;104560.55;60.1;0.56;154759479.48;5528646.3;6685777.13
2026-01-01 13:30:00;PAC3200-2;254.03;254.03;251.49;440;440;435.6;143.19;143.19;144.67;131975.46;74211.12;109134;60.1;0.56;154830580.66;5633206.85;6812221.92
2026-01-01 13:45:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;166.72;166.72;166.72;153141.31;86112.89;126636.61;60.1;0.56;154904791.78;5742340.85;6944197.38
2026-01-01 14:00:00;PAC3200-2;254.03;251.49;251.49;440;435.6;435.6;156.66;155.05;153.43;141947.33;79818.41;117380.01;60.1;0.56;154990904.67;5868977.46;7097338.69
2026-01-01 14:15:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;125.39;130.67;128.03;116813.85;65685.6;96596.47;60.1;0.56;155070723.08;5986357.47;7239286.02
2026-01-01 14:30:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;141.88;141.88;147.86;131269.37;73814.08;108550.12;60.1;0.56;155136408.68;6082953.94;7356099.88
2026-01-01 14:45:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;122.07;117.14;120.83;110229.07;61982.91;91151.34;60.1;0.56;155210222.76;6191504.06;7487369.25
2026-01-01 15:00:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;127.65;125.04;126.34;116054.17;65258.43;95968.27;60.1;0.56;155272205.67;6282655.4;7597598.31
2026-01-01 15:15:00;PAC3200-2;254.03;254.03;251.49;440;440;435.6;130.67;129.35;125.39;118014.07;66360.49;97588.96;60.1;0.56;155337464.1;6378623.67;7713652.49
2026-01-01 15:30:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;128.69;134.11;130.04;120267.72;67627.74;99452.57;60.1;0.56;155403824.59;6476212.63;7831666.55
2026-01-01 15:45:00;PAC3200-2;254.03;254.03;251.49;440;440;435.6;165.05;158.38;165.05;149558.32;84098.14;123673.73;60.1;0.56;155471452.33;6575665.19;7951934.27
2026-01-01 16:00:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;165.09;166.78;165.09;152159.41;85560.76;125824.65;60.1;0.56;155555550.47;6699338.93;8101492.59
2026-01-01 16:15:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;118.37;120.83;122.07;110619.21;62202.29;91473.96;60.1;0.56;155641111.23;6825163.58;8253652
2026-01-01 16:30:00;PAC3200-2;251.49;251.49;254.03;435.6;435.6;440;132.38;129.71;132.38;120378.36;67689.96;99544.05;60.1;0.56;155703313.52;6916637.53;8364271.21
2026-01-01 16:45:00;PAC3200-2;254.03;251.49;251.49;440;435.6;435.6;121.29;121.29;123.79;111796.13;62864.09;92447.19;60.1;0.56;155771003.48;7016181.59;8484649.56
2026-01-01 17:00:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;120.35;119.14;116.71;108697.4;61121.64;89884.76;60.1;0.56;155833867.56;7108628.77;8596445.7
2026-01-01 17:15:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;159.99;158.35;161.62;146455.54;82353.42;121107.97;60.1;0.56;155894989.2;7198513.53;8705143.1
2026-01-01 17:30:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;161.68;165.08;168.49;151128.78;84981.23;124972.39;60.1;0.56;155977342.62;7319621.5;8851598.64
2026-01-01 17:45:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;116.71;117.92;115.49;106482.74;59876.31;88053.4;60.1;0.56;156062323.85;7444593.89;9002727.42
2026-01-01 18:00:00;PAC3200-2;254.03;254.03;254.03;440;440;440;143.38;146.36;146.36;133971.75;75333.66;110784.79;60.1;0.56;156122200.16;7532647.29;9109210.16
2026-01-01 18:15:00;PAC3200-2;251.49;251.49;254.03;435.6;435.6;440;137.86;139.26;135.04;125766.33;70719.67;103999.51;60.1;0.56;156197533.82;7643432.08;9243181.91
2026-01-01 18:30:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;135.83;133.08;130.34;122242.49;68738.17;101085.55;60.1;0.56;156268253.48;7747431.59;9368948.24
2026-01-01 18:45:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;159.99;156.72;159.99;145949.01;82068.59;120689.11;60.1;0.56;156336991.66;7848517.14;9491190.72
2026-01-01 19:00:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;124.65;122.08;124.65;113710.3;63940.44;94030.06;60.1;0.56;156419060.25;7969206.25;9637139.74
2026-01-01 19:15:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;136.93;138.37;138.37;126238.45;70985.14;104389.92;60.1;0.56;156483000.69;8063236.31;9750850.03
2026-01-01 19:30:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;136.45;135.04;133.64;123212.37;69283.55;101887.57;60.1;0.56;156553985.83;8167626.22;9877088.48
2026-01-01 19:45:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;150.05;151.61;153.17;138794.45;78045.51;114772.81;60.1;0.56;156623269.38;8269513.8;10000300.85
2026-01-01 20:00:00;PAC3200-2;254.03;254.03;251.49;440;440;435.6;119.14;119.14;117.92;109063.4;61327.44;90187.41;60.1;0.56;156701314.9;8384286.61;10139095.3
2026-01-01 20:15:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;138.59;142.96;144.42;129989.64;73094.48;107491.88;60.1;0.56;156762642.34;8474474.02;10248158.7
2026-01-01 20:30:00;PAC3200-2;251.49;251.49;254.03;435.6;435.6;440;143.38;141.88;146.36;131719;74066.91;108921.93;60.1;0.56;156835736.81;8581965.9;10378148.34
2026-01-01 20:45:00;PAC3200-2;254.03;254.03;254.03;440;440;440;151.3;148.25;151.3;138501.91;77881.01;114530.9;60.1;0.56;156909803.73;8690887.83;10509867.34
2026-01-01 21:00:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;146.83;148.38;149.92;136290.21;76637.35;112701.99;60.1;0.56;156987684.74;8805418.74;10648369.25
2026-01-01 21:15:00;PAC3200-2;254.03;254.03;254.03;440;440;440;128.69;128.69;131.4;119431.29;67157.41;98760.9;60.1;0.56;157064322.09;8918120.72;10784659.46
2026-01-01 21:30:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;165.05;163.33;168.49;152140.44;85550.1;125808.97;60.1;0.56;157131479.5;9016881.62;10904090.75
2026-01-01 21:45:00;PAC3200-2;251.49;251.49;254.03;435.6;435.6;440;125.51;121.71;120.44;112187.32;63084.05;92770.67;60.1;0.56;157217029.6;9142690.59;11056231.19
2026-01-01 22:00:00;PAC3200-2;254.03;254.03;251.49;440;440;435.6;131.71;130.34;131.71;120560.77;67792.53;99694.9;60.1;0.56;157280113.65;9235461.25;11168418.51
2026-01-01 22:15:00;PAC3200-2;254.03;251.49;251.49;440;435.6;435.6;136.71;135.29;135.29;124290.19;69889.62;102778.85;60.1;0.56;157347906.18;9335156.15;11288979.28
2026-01-01 22:30:00;PAC3200-2;251.49;251.49;254.03;435.6;435.6;440;121.71;124.24;122.98;112580.68;63305.25;93095.95;60.1;0.56;157417795.8;9437935;11413269.47
2026-01-01 22:45:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;148.38;146.83;148.38;135820.15;76373.03;112313.28;60.1;0.56;157481101.05;9531030.95;11525850.16
2026-01-01 23:00:00;PAC3200-2;254.03;251.49;251.49;440;435.6;435.6;156.46;150.14;153.3;140349.29;78919.81;116058.54;60.1;0.56;157557474.08;9643344.23;11661670.31
2026-01-01 23:15:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;119.14;120.35;117.92;109433.13;61535.35;90493.15;60.1;0.56;157636393.89;9759402.78;11802019.59
2026-01-01 23:30:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;130.34;134.46;135.83;122672.4;68979.92;101441.06;60.1;0.56;157697929.23;9849895.93;11911452.72
2026-01-01 23:45:00;PAC3200-2;251.49;251.49;254.03;435.6;435.6;440;161.72;161.72;166.78;149602.89;84123.2;123710.59;60.1;0.56;157766909.15;9951336.99;12034125.12
2026-01-02 00:00:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;122.54;122.54;118.79;111404.32;62643.77;92123.19;60.1;0.56;157851032.36;10075047.58;12183728.01
2026-01-02 00:15:00;PAC3200-2;251.49;251.49;254.03;435.6;435.6;440;154.88;151.72;154.88;140825.08;79187.35;116451.99;60.1;0.56;157913676.12;10167170.77;12295132.33
2026-01-02 00:30:00;PAC3200-2;254.03;254.03;251.49;440;440;435.6;128.95;126.34;128.95;117642.7;66151.67;97281.86;60.1;0.56;157992863.48;10283622.76;12435957.41
2026-01-02 00:45:00;PAC3200-2;254.03;254.03;251.49;440;440;435.6;128.95;127.65;128.95;118042.83;66376.67;97612.74;60.1;0.56;158059015.15;10380904.63;12553600.11
2026-01-02 01:00:00;PAC3200-2;254.03;254.03;251.49;440;440;435.6;129.71;131.05;128.37;119145.98;66996.98;98524.97;60.1;0.56;158125391.81;10478517.37;12671642.94
2026-01-02 01:15:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;141.72;144.67;144.67;131540.1;73966.32;108774;60.1;0.56;158192388.79;10577042.34;12790788.92
2026-01-02 01:30:00;PAC3200-2;251.49;251.49;254.03;435.6;435.6;440;166.79;166.79;165.08;152163.98;85563.33;125828.43;60.1;0.56;158266355.11;10685816.34;12922329.02
2026-01-02 01:45:00;PAC3200-2;254.03;251.49;251.49;440;435.6;435.6;151.72;150.14;150.14;137931.48;77560.25;114059.2;60.1;0.56;158351918.44;10811644.77;13074493
2026-01-02 02:00:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;154.74;154.74;148.49;139754.77;78585.51;115566.92;60.1;0.56;158429478.69;10925703.96;13212424.48
2026-01-02 02:15:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;161.62;156.72;156.72;145457.54;81792.23;120282.69;60.1;0.56;158508064.2;11041270.88;13352179.25
2026-01-02 02:30:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;151.72;156.46;150.14;140329.87;78908.89;116042.48;60.1;0.56;158589856.43;11161553.57;13497636.79
2026-01-02 02:45:00;PAC3200-2;254.03;251.49;251.49;440;435.6;435.6;128.95;126.34;125.04;116066.18;65265.18;95978.2;60.1;0.56;158668765.32;11277596.06;13637966.65
2026-01-02 03:00:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;145.19;145.19;146.72;132933.67;74749.93;109926.37;60.1;0.56;158734030.5;11373574.26;13754032.83
2026-01-02 03:15:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;166.79;161.68;166.79;151118.32;84975.35;124963.75;60.1;0.56;158808780.43;11483500.63;13886966.5
2026-01-02 03:30:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;130.67;128.03;128.03;118403.32;66579.38;97910.85;60.1;0.56;158893755.78;11608464.38;14038084.82
2026-01-02 03:45:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;166.72;164.99;168.46;152116.96;85536.89;125789.54;60.1;0.56;158960335.15;11706375.22;14156488.14
2026-01-02 04:00:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;155.05;153.43;153.43;141426.36;79525.46;116949.21;60.1;0.56;159045872.04;11832164.76;14308605.1
2026-01-02 04:15:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;120.04;121.29;123.79;111043.25;62440.73;91824.6;60.1;0.56;159125397.5;11949113.97;14450031.46
2026-01-02 04:30:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;135.29;136.71;135.29;124290.19;69889.62;102778.85;60.1;0.56;159187838.23;12040938.57;14561074.7
2026-01-02 04:45:00;PAC3200-2;254.03;254.03;254.03;440;440;440;163.33;165.05;165.05;151585.86;85238.25;125350.37;60.1;0.56;159257727.85;12143717.43;14685364.9
2026-01-02 05:00:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;160.05;165.05;158.38;147550.61;82969.19;122013.51;60.1;0.56;159342966.1;12269067.79;14836950.76
2026-01-02 05:15:00;PAC3200-2;254.03;254.03;251.49;440;440;435.6;134.46;135.83;135.83;124341.47;69918.45;102821.25;60.1;0.56;159425935.29;12391081.31;14984501.37
2026-01-02 05:30:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;150.14;150.14;154.88;138426.69;77838.72;114468.7;60.1;0.56;159495853.74;12493902.56;15108842.84
2026-01-02 05:45:00;PAC3200-2;254.03;251.49;251.49;440;435.6;435.6;163.41;160.04;166.78;149592.54;84117.38;123702.03;60.1;0.56;159573692.46;12608371.26;15247269.53
2026-01-02 06:00:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;155.05;153.43;155.05;141927.49;79807.25;117363.6;60.1;0.56;159657809.84;12732073.3;15396862.07
2026-01-02 06:15:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;144.67;143.19;146.14;131993.6;74221.32;109149;60.1;0.56;159737617.09;12849436.89;15538789.56
2026-01-02 06:30:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;121.29;123.79;123.79;112564.39;63296.08;93082.47;60.1;0.56;159811838.41;12958585.9;15670783.15
2026-01-02 06:45:00;PAC3200-2;254.03;254.03;254.03;440;440;440;134.46;135.83;134.46;124337.25;69916.08;102817.77;60.1;0.56;159875134.49;13051668.37;15783347.54
2026-01-02 07:00:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;163.33;158.38;156.73;145508.92;81821.13;120325.19;60.1;0.56;159945050.58;13154486.14;15907684.79
2026-01-02 07:15:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;144.67;146.14;143.19;132442.55;74473.78;109520.26;60.1;0.56;160026871.7;13274811.33;16053193.72
2026-01-02 07:30:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;119.14;120.35;117.92;108701.14;61123.74;89887.85;60.1;0.56;160101345.48;13384331.59;16185636.27
2026-01-02 07:45:00;PAC3200-2;254.03;254.03;254.03;440;440;440;133.08;133.08;133.08;122651.32;68968.07;101423.63;60.1;0.56;160162469.22;13474219.44;16294337.41
2026-01-02 08:00:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;130.04;131.4;134.11;120296.85;67644.12;99476.65;60.1;0.56;160231437.28;13575643.07;16416988.73
2026-01-02 08:15:00;PAC3200-2;254.03;251.49;251.49;440;435.6;435.6;123.79;123.79;121.29;112564.39;63296.08;93082.47;60.1;0.56;160299081.41;13675119.72;16537285.58
2026-01-02 08:30:00;PAC3200-2;254.03;254.03;251.49;440;440;435.6;145.05;149.58;146.56;135082.35;75958.16;111703.18;60.1;0.56;160362377.49;13768202.19;16649849.97
2026-01-02 08:45:00;PAC3200-2;254.03;254.03;254.03;440;440;440;127.22;123.37;125.94;115672.38;65043.74;95652.56;60.1;0.56;160438335.65;13879905.37;16784932.32
2026-01-02 09:00:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;145.05;148.07;145.05;134149.41;75433.56;110931.7;60.1;0.56;160503379.39;13975557.93;16900604.7
2026-01-02 09:15:00;PAC3200-2;254.03;254.03;254.03;440;440;440;138.37;142.7;136.93;128412.6;72207.69;106187.79;60.1;0.56;160578812.95;14086489.63;17034754.11
2026-01-02 09:30:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;115.49;117.92;120.35;107954.2;60703.73;89270.19;60.1;0.56;160651020.64;14192677.42;17163166.71
2026-01-02 09:45:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;136.93;139.82;139.82;126690.1;71239.12;104763.4;60.1;0.56;160711724.37;14281947.61;17271120.92
2026-01-02 10:00:00;PAC3200-2;254.03;254.03;251.49;440;440;435.6;145.05;149.58;145.05;134622.84;75699.77;111323.2;60.1;0.56;160782963.49;14386711.01;17397811.02
2026-01-02 10:15:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;124.65;125.94;127.22;115293.39;64830.63;95339.16;60.1;0.56;160858663.26;14498034.21;17532433.86
2026-01-02 10:30:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;166.79;168.49;168.49;154239.61;86730.48;127544.82;60.1;0.56;160923493.89;14593373.37;17647727.25
2026-01-02 10:45:00;PAC3200-2;251.49;254.03;251.49;435.6;440;435.6;136.71;135.29;135.29;124285.82;69887.16;102775.24;60.1;0.56;161010224.37;14720918.19;17801966.86
2026-01-02 11:00:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;134.11;132.75;132.75;122348.4;68797.73;101173.14;60.1;0.56;161080111.53;14823693.42;17926252.68
2026-01-02 11:15:00;PAC3200-2;251.49;251.49;254.03;435.6;435.6;440;128.37;132.38;127.03;118328.51;66537.31;97848.98;60.1;0.56;161148909.26;14924866.56;18048601.08
2026-01-02 11:30:00;PAC3200-2;251.49;254.03;254.03;435.6;440;440;133.64;139.26;133.64;124478.55;69995.53;102934.61;60.1;0.56;161215446.57;15022715.54;18166929.59
2026-01-02 11:45:00;PAC3200-2;251.49;251.49;251.49;435.6;435.6;435.6;168.49;168.49;161.68;151656.84;85278.16;125409.06;60.1;0.56;161285442.1;15125650.15;18291408.14
2026-01-02 12:00:00;PAC3200-2;254.03;251.49;254.03;440;435.6;440;122.07;120.83;122.07;111747.98;62837.01;92407.36;60.1;0.56;161370720.26;15251059.2;18443064.97
